time [s],pos_x [m],pos_y [m],pos_z [m],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg]
0.0,-2.58,0.3,-6.93889e-18,0.101215,0.0593407,0.00902791,0.228206
0.0,-2.58,0.3,0.08,0.101215,0.0593407,0.00902791,0.228206
0.0,-2.58,0.3,0.16,0.101215,0.0593407,0.00902791,0.228206
0.0,-2.58,0.42,-0.16,0.101215,0.0555026,0.00807586,0.218256
0.0,-2.58,0.42,-0.08,0.101215,0.0555026,0.00807586,0.218256
0.0,-2.58,0.42,-6.93889e-18,0.101215,0.0555026,0.00807586,0.218256
0.0,-2.58,0.42,0.08,0.101215,0.0555026,0.00807586,0.218256
0.0,-2.58,0.42,0.16,0.101215,0.0555026,0.00807586,0.218256
0.0,-2.58,0.54,-0.16,0.101215,0.0505818,0.00691816,0.205158
0.0,-2.58,0.54,-0.08,0.101215,0.0505818,0.00691816,0.205158
0.0,-2.58,0.54,-6.93889e-18,0.101215,0.0505818,0.00691816,0.205158
0.0,-2.58,0.54,0.08,0.101215,0.0505818,0.00691816,0.205158
0.0,-2.58,0.54,0.16,0.101215,0.0505818,0.00691816,0.205158
0.0,-2.58,0.66,-0.16,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.58,0.66,-0.08,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.58,0.66,-6.93889e-18,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.58,0.66,0.08,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.58,0.66,0.16,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.58,0.78,-0.16,0.101215,0.0381845,0.00432991,0.170092
0.0,-2.58,0.78,-0.08,0.101215,0.0381845,0.00432991,0.170092
0.0,-2.58,0.78,-6.93889e-18,0.101215,0.0381845,0.00432991,0.170092
0.0,-2.58,0.78,0.08,0.101215,0.0381845,0.00432991,0.170092
0.0,-2.58,0.78,0.16,0.101215,0.0381845,0.00432991,0.170092
0.0,-2.58,0.9,-0.16,0.101215,0.0311439,0.00308287,0.148482
0.0,-2.58,0.9,-0.08,0.101215,0.0311439,0.00308287,0.148482
0.0,-2.58,0.9,-6.93889e-18,0.101215,0.0311439,0.00308287,0.148482
0.0,-2.58,0.9,0.08,0.101215,0.0311439,0.00308287,0.148482
0.0,-2.58,0.9,0.16,0.101215,0.0311439,0.00308287,0.148482
0.0,-2.58,1.02,-0.16,0.101215,0.0238916,0.00198188,0.124429
0.0,-2.58,1.02,-0.08,0.101215,0.0238916,0.00198188,0.124429
0.0,-2.58,1.02,-6.93889e-18,0.101215,0.0238916,0.00198188,0.124429
0.0,-2.58,1.02,0.08,0.101215,0.0238916,0.00198188,0.124429
0.0,-2.58,1.02,0.16,0.101215,0.0238916,0.00198188,0.124429
0.0,-2.58,1.14,-0.16,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.58,1.14,-0.08,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.58,1.14,-6.93889e-18,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.58,1.14,0.08,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.58,1.14,0.16,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.58,1.26,-0.16,0.101215,0.0100616,0.000468937,0.0699096
0.0,-2.58,1.26,-0.08,0.101215,0.0100616,0.000468937,0.0699096
0.0,-2.58,1.26,-6.93889e-18,0.101215,0.0100616,0.000468937,0.0699096
0.0,-2.58,1.26,0.08,0.101215,0.0100616,0.000468937,0.0699096
0.0,-2.58,1.26,0.16,0.101215,0.0100616,0.000468937,0.0699096
0.0,-2.58,1.38,-0.16,0.101215,0.00434148,0.000115539,0.0399193
0.0,-2.58,1.38,-0.08,0.101215,0.00434148,0.000115539,0.0399193
0.0,-2.58,1.38,-6.93889e-18,0.101215,0.00434148,0.000115539,0.0399193
0.0,-2.58,1.38,0.08,0.101215,0.00434148,0.000115539,0.0399193
0.0,-2.58,1.38,0.16,0.101215,0.00434148,0.000115539,0.0399193
0.0,-2.58,1.5,-0.16,0.101215,0.000421019,2.36503e-06,0.00842609
0.0,-2.58,1.5,-0.08,0.101215,0.000421019,2.36503e-06,0.00842609
0.0,-2.58,1.5,-6.93889e-18,0.101215,0.000421019,2.36503e-06,0.00842609
0.0,-2.58,1.5,0.08,0.101215,0.000421019,2.36503e-06,0.00842609
0.0,-2.58,1.5,0.16,0.101215,0.000421019,2.36503e-06,0.00842609
0.0,-2.46,-1.62,-0.16,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,-1.62,-0.08,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,-1.62,-6.93889e-18,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,-1.62,0.08,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,-1.62,0.16,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,-1.5,-0.16,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,-1.5,-0.08,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,-1.5,-6.93889e-18,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,-1.5,0.08,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,-1.5,0.16,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,-1.38,-0.16,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,-1.38,-0.08,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,-1.38,-6.93889e-18,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,-1.38,0.08,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,-1.38,0.16,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,-1.26,-0.16,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,-1.26,-0.08,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,-1.26,-6.93889e-18,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,-1.26,0.08,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,-1.26,0.16,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,-1.14,-0.16,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,-1.14,-0.08,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,-1.14,-6.93889e-18,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,-1.14,0.08,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,-1.14,0.16,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,-1.02,-0.16,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,-1.02,-0.08,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,-1.02,-6.93889e-18,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,-1.02,0.08,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,-1.02,0.16,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,-0.9,-0.16,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,-0.9,-0.08,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,-0.9,-6.93889e-18,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,-0.9,0.08,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,-0.9,0.16,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,-0.78,-0.16,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,-0.78,-0.08,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,-0.78,-6.93889e-18,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,-0.78,0.08,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,-0.78,0.16,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,-0.66,-0.16,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,-0.66,-0.08,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,-0.66,-6.93889e-18,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,-0.66,0.08,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,-0.66,0.16,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,-0.54,-0.16,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,-0.54,-0.08,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,-0.54,-6.93889e-18,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,-0.54,0.08,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,-0.54,0.16,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,-0.42,-0.16,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,-0.42,-0.08,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,-0.42,-6.93889e-18,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,-0.42,0.08,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,-0.42,0.16,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,-0.3,-0.16,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,-0.3,-0.08,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,-0.3,-6.93889e-18,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,-0.3,0.08,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,-0.3,0.16,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,-0.18,-0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,-0.18,-0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,-0.18,-6.93889e-18,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,-0.18,0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,-0.18,0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,-0.06,-0.16,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,-0.06,-0.08,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,-0.06,-6.93889e-18,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,-0.06,0.08,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,-0.06,0.16,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,0.06,-0.16,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,0.06,-0.08,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,0.06,-6.93889e-18,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,0.06,0.08,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,0.06,0.16,0.101215,0.0947953,0.0197081,0.311852
0.0,-2.46,0.18,-0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,0.18,-0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,0.18,-6.93889e-18,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,0.18,0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,0.18,0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.46,0.3,-0.16,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,0.3,-0.08,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,0.3,-6.93889e-18,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,0.3,0.08,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,0.3,0.16,0.101215,0.0898848,0.0180361,0.300988
0.0,-2.46,0.42,-0.16,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,0.42,-0.08,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,0.42,-6.93889e-18,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,0.42,0.08,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,0.42,0.16,0.101215,0.0851149,0.0164693,0.290243
0.0,-2.46,0.54,-0.16,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,0.54,-0.08,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,0.54,-6.93889e-18,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,0.54,0.08,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,0.54,0.16,0.101215,0.0789704,0.0145359,0.276101
0.0,-2.46,0.66,-0.16,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,0.66,-0.08,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,0.66,-6.93889e-18,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,0.66,0.08,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,0.66,0.16,0.101215,0.0716293,0.0123543,0.258713
0.0,-2.46,0.78,-0.16,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,0.78,-0.08,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,0.78,-6.93889e-18,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,0.78,0.08,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,0.78,0.16,0.101215,0.0633067,0.0100558,0.238264
0.0,-2.46,0.9,-0.16,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,0.9,-0.08,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,0.9,-6.93889e-18,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,0.9,0.08,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,0.9,0.16,0.101215,0.0542514,0.00777473,0.214964
0.0,-2.46,1.02,-0.16,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,1.02,-0.08,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,1.02,-6.93889e-18,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,1.02,0.08,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,1.02,0.16,0.101215,0.0447423,0.00563893,0.189047
0.0,-2.46,1.14,-0.16,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,1.14,-0.08,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,1.14,-6.93889e-18,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,1.14,0.08,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,1.14,0.16,0.101215,0.0350872,0.00376052,0.160765
0.0,-2.46,1.26,-0.16,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,1.26,-0.08,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,1.26,-6.93889e-18,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,1.26,0.08,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,1.26,0.16,0.101215,0.0256257,0.00222737,0.130379
0.0,-2.46,1.38,-0.16,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,1.38,-0.08,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,1.38,-6.93889e-18,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,1.38,0.08,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,1.38,0.16,0.101215,0.0167403,0.00109548,0.0981596
0.0,-2.46,1.5,-0.16,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,1.5,-0.08,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,1.5,-6.93889e-18,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,1.5,0.08,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,1.5,0.16,0.101215,0.00889056,0.000381548,0.064374
0.0,-2.46,1.62,-0.16,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,1.62,-0.08,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,1.62,-6.93889e-18,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,1.62,0.08,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.46,1.62,0.16,0.101215,0.00272771,5.32512e-05,0.0292835
0.0,-2.34,-1.86,-0.16,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,-2.34,-1.86,-0.08,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,-2.34,-1.86,-6.93889e-18,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,-2.34,-1.86,0.08,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,-2.34,-1.86,0.16,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,-2.34,-1.74,-0.16,0.101215,0.00524651,0.000158411,0.0452903
0.0,-2.34,-1.74,-0.08,0.101215,0.00524651,0.000158411,0.0452903
0.0,-2.34,-1.74,-6.93889e-18,0.101215,0.00524651,0.000158411,0.0452903
0.0,-2.34,-1.74,0.08,0.101215,0.00524651,0.000158411,0.0452903
0.0,-2.34,-1.74,0.16,0.101215,0.00524651,0.000158411,0.0452903
0.0,-2.34,-1.62,-0.16,0.101215,0.0132317,0.000740215,0.083914
0.0,-2.34,-1.62,-0.08,0.101215,0.0132317,0.000740215,0.083914
0.0,-2.34,-1.62,-6.93889e-18,0.101215,0.0132317,0.000740215,0.083914
0.0,-2.34,-1.62,0.08,0.101215,0.0132317,0.000740215,0.083914
0.0,-2.34,-1.62,0.16,0.101215,0.0132317,0.000740215,0.083914
0.0,-2.34,-1.5,-0.16,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,-1.5,-0.08,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,-1.5,-6.93889e-18,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,-1.5,0.08,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,-1.5,0.16,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,-1.38,-0.16,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,-1.38,-0.08,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,-1.38,-6.93889e-18,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,-1.38,0.08,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,-1.38,0.16,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,-1.26,-0.16,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,-1.26,-0.08,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,-1.26,-6.93889e-18,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,-1.26,0.08,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,-1.26,0.16,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,-1.14,-0.16,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,-1.14,-0.08,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,-1.14,-6.93889e-18,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,-1.14,0.08,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,-1.14,0.16,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,-1.02,-0.16,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,-1.02,-0.08,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,-1.02,-6.93889e-18,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,-1.02,0.08,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,-1.02,0.16,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,-0.9,-0.16,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,-0.9,-0.08,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,-0.9,-6.93889e-18,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,-0.9,0.08,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,-0.9,0.16,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,-0.78,-0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,-0.78,-0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,-0.78,-6.93889e-18,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,-0.78,0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,-0.78,0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,-0.66,-0.16,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,-0.66,-0.08,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,-0.66,-6.93889e-18,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,-0.66,0.08,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,-0.66,0.16,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,-0.54,-0.16,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,-0.54,-0.08,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,-0.54,-6.93889e-18,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,-0.54,0.08,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,-0.54,0.16,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,-0.42,-0.16,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,-0.42,-0.08,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,-0.42,-6.93889e-18,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,-0.42,0.08,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,-0.42,0.16,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,-0.3,-0.16,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,-0.3,-0.08,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,-0.3,-6.93889e-18,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,-0.3,0.08,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,-0.3,0.16,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,-0.18,-0.16,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,-0.18,-0.08,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,-0.18,-6.93889e-18,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,-0.18,0.08,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,-0.18,0.16,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,-0.06,-0.16,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,-0.06,-0.08,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,-0.06,-6.93889e-18,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,-0.06,0.08,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,-0.06,0.16,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,0.06,-0.16,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,0.06,-0.08,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,0.06,-6.93889e-18,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,0.06,0.08,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,0.06,0.16,0.101215,0.131291,0.033915,0.387479
0.0,-2.34,0.18,-0.16,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,0.18,-0.08,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,0.18,-6.93889e-18,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,0.18,0.08,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,0.18,0.16,0.101215,0.129305,0.0330642,0.383561
0.0,-2.34,0.3,-0.16,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,0.3,-0.08,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,0.3,-6.93889e-18,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,0.3,0.08,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,0.3,0.16,0.101215,0.125385,0.0314106,0.37577
0.0,-2.34,0.42,-0.16,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,0.42,-0.08,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,0.42,-6.93889e-18,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,0.42,0.08,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,0.42,0.16,0.101215,0.119635,0.0290468,0.364192
0.0,-2.34,0.54,-0.16,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,0.54,-0.08,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,0.54,-6.93889e-18,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,0.54,0.08,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,0.54,0.16,0.101215,0.112207,0.0261037,0.348957
0.0,-2.34,0.66,-0.16,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,0.66,-0.08,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,0.66,-6.93889e-18,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,0.66,0.08,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,0.66,0.16,0.101215,0.103298,0.0227415,0.330232
0.0,-2.34,0.78,-0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,0.78,-0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,0.78,-6.93889e-18,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,0.78,0.08,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,0.78,0.16,0.101215,0.0931427,0.0191388,0.308217
0.0,-2.34,0.9,-0.16,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,0.9,-0.08,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,0.9,-6.93889e-18,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,0.9,0.08,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,0.9,0.16,0.101215,0.0820121,0.0154809,0.283146
0.0,-2.34,1.02,-0.16,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,1.02,-0.08,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,1.02,-6.93889e-18,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,1.02,0.08,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,1.02,0.16,0.101215,0.0702056,0.0119478,0.255274
0.0,-2.34,1.14,-0.16,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,1.14,-0.08,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,1.14,-6.93889e-18,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,1.14,0.08,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,1.14,0.16,0.101215,0.0580472,0.00870232,0.224877
0.0,-2.34,1.26,-0.16,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,1.26,-0.08,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,1.26,-6.93889e-18,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,1.26,0.08,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,1.26,0.16,0.101215,0.0458828,0.00588052,0.192246
0.0,-2.34,1.38,-0.16,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,1.38,-0.08,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,1.38,-6.93889e-18,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,1.38,0.08,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,1.38,0.16,0.101215,0.0340815,0.00358259,0.157678
0.0,-2.34,1.5,-0.16,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,1.5,-0.08,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,1.5,-6.93889e-18,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,1.5,0.08,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,1.5,0.16,0.101215,0.0230443,0.00186612,0.12147
0.0,-2.34,1.62,-0.16,0.101215,0.0132317,0.000740215,0.083914
0.0,-2.34,1.62,-0.08,0.101215,0.0132317,0.000740215,0.083914
